season,game_id,week,is_home,opponent,league_team_count,points_scored,points_allowed,margin_of_victory,win,cum_points_for_sum,cum_points_against_sum,cum_margin_sum,cumulative_wins,cumulative_win_pct,cum_win_pct,cum_win_pct_rank_vs_league,cum_win_pct_z_vs_league,turnovers_committed,turnovers_forced,turnover_differential,cum_tov_diff,cum_tov_diff_per_game,cum_tov_diff_per_game_rank_vs_league,cum_tov_diff_per_game_z_vs_league,total_yards_gained,total_yards_allowed,cum_yards_gained_sum,cum_yards_allowed_sum,cum_yards_gained_per_game,cum_yards_allowed_per_game,cum_yards_gained_per_game_rank_vs_league,cum_yards_gained_per_game_z_vs_league,cum_yards_allowed_per_game_rank_vs_league,cum_yards_allowed_per_game_z_vs_league,rush_yards,rush_yards_allowed,cum_rush_yards_sum,cum_rush_yards_allowed_sum,cum_rush_yards_per_game,cum_rush_yards_allowed_per_game,cum_rush_yards_per_game_rank_vs_league,cum_rush_yards_per_game_z_vs_league,cum_rush_yards_allowed_per_game_rank_vs_league,cum_rush_yards_allowed_per_game_z_vs_league,pass_yards,pass_yards_allowed,cum_pass_yards_sum,cum_pass_yards_allowed_sum,cum_pass_yards_per_game,cum_pass_yards_allowed_per_game,cum_pass_yards_per_game_rank_vs_league,cum_pass_yards_per_game_z_vs_league,cum_pass_yards_allowed_per_game_rank_vs_league,cum_pass_yards_allowed_per_game_z_vs_league,total_off_epa,total_def_epa,cum_total_off_epa_sum,cum_total_def_epa_sum,cum_total_off_epa_per_game,cum_total_def_epa_per_game,cum_total_off_epa_per_game_rank_vs_league,cum_total_off_epa_per_game_z_vs_league,cum_total_def_epa_per_game_rank_vs_league,cum_total_def_epa_per_game_z_vs_league,rush_off_epa,rush_def_epa,cum_rush_off_epa_sum,cum_rush_def_epa_sum,cum_rush_off_epa_per_game,cum_rush_def_epa_per_game,cum_rush_off_epa_per_game_rank_vs_league,cum_rush_off_epa_per_game_z_vs_league,cum_rush_def_epa_per_game_rank_vs_league,cum_rush_def_epa_per_game_z_vs_league,pass_off_epa,pass_def_epa,cum_pass_off_epa_sum,cum_pass_def_epa_sum,cum_pass_off_epa_per_game,cum_pass_def_epa_per_game,cum_pass_off_epa_per_game_rank_vs_league,cum_pass_off_epa_per_game_z_vs_league,cum_pass_def_epa_per_game_rank_vs_league,cum_pass_def_epa_per_game_z_vs_league,rz_drives,rz_td_drives,rz_td_pct,cum_rz_off_td_drives,cum_rz_off_drives,cum_rz_off_td_pct,cum_rz_off_td_pct_rank_vs_league,cum_rz_off_td_pct_z_vs_league,rz_drives_allowed,rz_td_drives_allowed,rz_td_pct_allowed,cum_rz_def_td_drives,cum_rz_def_drives,cum_rz_def_td_pct_allowed,cum_rz_def_td_pct_allowed_rank_vs_league,cum_rz_def_td_pct_allowed_z_vs_league,sacks_allowed,qb_hits_allowed,pressures_allowed,cum_sacks_allowed_sum,cum_qb_hits_allowed_sum,cum_pressures_allowed_sum,cum_sacks_allowed_per_game,cum_qb_hits_allowed_per_game,cum_pressures_allowed_per_game,cum_sacks_allowed_per_game_rank_vs_league,cum_sacks_allowed_per_game_z_vs_league,cum_qb_hits_allowed_per_game_rank_vs_league,cum_qb_hits_allowed_per_game_z_vs_league,cum_pressures_allowed_per_game_rank_vs_league,cum_pressures_allowed_per_game_z_vs_league,sacks_caused,qb_hits_caused,pressures_caused,cum_sacks_caused_sum,cum_qb_hits_caused_sum,cum_pressures_caused_sum,cum_sacks_caused_per_game,cum_qb_hits_caused_per_game,cum_pressures_caused_per_game,cum_sacks_caused_per_game_rank_vs_league,cum_sacks_caused_per_game_z_vs_league,cum_qb_hits_caused_per_game_rank_vs_league,cum_qb_hits_caused_per_game_z_vs_league,cum_pressures_caused_per_game_rank_vs_league,cum_pressures_caused_per_game_z_vs_league,rush_attempts,pass_attempts,total_tds,phi_srs_week,opp_srs_week,expected_mov_srs,quality_of_win_srs,home_team,away_team,home_score,away_score,loss,cumulative_losses,cumulative_turnover_differential,rush_tds,pass_tds,cum_win_pts
2023,2023_09_DAL_PHI,9,TRUE,DAL,28,28,23,5,TRUE,252,195,57,8,0.888888889,0.888888889,1,2.119605478,0,1,1,-4,-0.444444444,20,-0.693834017,292,406,3393,2914,377,323.7777778,2,1.306165301,11,-0.162763554,109,73,1169,597,129.8888889,66.33333333,5,1.003580666,1,-2.526148924,183,333,2224,2317,247.1111111,257.4444444,6,0.841129176,26,1.193497255,11.41900998,8.455883318,47.51176356,-10.77525476,5.27908484,-1.197250529,3,1.39883207,19,0.451037883,0.090424118,-0.088116338,7.91667496,-13.39099905,0.879630551,-1.487888783,4,1.302845264,15,0.209031242,0.324423619,0.212131485,39.5950886,2.61574429,4.399454289,0.290638254,4,1.127675428,18,0.371764165,4,4,1,27,45,0.6,10,0.309723727,5,3,0.6,22,34,0.647058824,22,0.716785074,3,3,6,22,37,59,2.444444444,4.111111111,6.555555556,14,-0.259264035,4,-1.094510593,6,-0.832733412,5,8,13,30,65,95,3.333333333,7.222222222,10.55555556,6,0.976669348,1,1.364618858,2,1.316542373,33,26,4,3.504640958,6.343544775,-2.838903817,7.838903817,PHI,DAL,28,23,FALSE,1,-4,2,2,8
2023,2023_11_PHI_KC,11,FALSE,KC,28,21,17,4,TRUE,273,212,61,9,0.9,0.9,1,1.986417561,1,2,1,-3,-0.3,18,-0.581213006,238,336,3631,3250,363.1,325,9,0.708774592,12,-0.187688189,114,168,1283,765,128.3,76.5,7,0.837670531,1,-1.680826372,124,168,2348,2485,234.8,248.5,11,0.376300448,24,0.805177879,-2.910702187,-9.359589971,44.60106138,-20.13484473,4.460106138,-2.013484473,4,1.075268532,15,0.129012252,0.018675539,0.112240047,8.420914518,-10.02379765,0.842091452,-1.002379765,4,1.218907575,17,0.210815887,-0.126479324,-0.289245258,36.18014686,-10.11104708,3.618014686,-1.011104708,7,0.809096502,14,0.057512078,3,3,1,30,48,0.625,9,0.52654665,4,2,0.5,24,38,0.631578947,18,0.578573314,5,4,9,27,41,68,2.7,4.1,6.8,19,0.057087053,4,-1.223750553,5,-0.763500297,1,9,10,31,74,105,3.1,7.4,10.5,8,0.643227722,2,1.635313378,3,1.39623238,27,27,3,4.55866575,5.686898686,-1.128232936,5.128232936,KC,PHI,17,21,FALSE,1,-3,3,0,9
2023,2023_12_BUF_PHI,12,TRUE,BUF,32,37,34,3,TRUE,310,246,64,10,0.909090909,0.909090909,1,2.157564738,2,1,-1,-4,-0.363636364,23,-0.698373184,378,505,4009,3755,364.4545455,341.3636364,9,0.761341115,19,0.273979153,185,173,1468,938,133.4545455,85.27272727,8,1.049532327,3,-1.421401397,193,332,2541,2817,231,256.0909091,13,0.312336708,29,1.169996016,2.270485166,15.04892513,46.87154654,-5.085919598,4.261049686,-0.462356327,5,1.16898528,24,0.575980814,0.068227801,0.18470976,10.60420414,-2.635407241,0.964018558,-0.239582476,4,1.396881379,27,0.782674783,0.002642289,0.147317975,36.2673424,-2.450512358,3.297031127,-0.222773851,6,0.870328175,20,0.276439314,5,5,1,35,53,0.660377358,6,0.946612009,5,4,0.8,28,43,0.651162791,25,0.847442671,2,1,3,29,42,71,2.636363636,3.818181818,6.454545455,21,0.028710837,3,-1.333699768,5,-0.853535128,1,4,5,32,78,110,2.909090909,7.090909091,10,11,0.480454411,3,1.459743148,5,1.187724317,32,33,5,5.09459503,5.339446347,-0.244851317,3.244851317,PHI,BUF,37,34,FALSE,1,-4,2,3,10
2023,2023_13_SF_PHI,13,TRUE,SF,26,19,42,-23,FALSE,329,288,41,10,0.833333333,0.833333333,1,1.736325132,0,0,0,-4,-0.333333333,20,-0.74756691,333,456,4342,4211,361.8333333,350.9166667,7,0.694393292,17,0.514497098,46,146,1514,1084,126.1666667,90.33333333,6,0.883840236,3,-1.267565895,287,310,2828,3127,235.6666667,260.5833333,11,0.389274712,23,1.301033388,4.227674098,29.6645534,51.09922064,24.5786338,4.258268387,2.048219484,4,1.089925295,23,1.123782082,-0.263236647,0.261958643,5.865944497,4.699434761,0.488828708,0.391619563,3,1.468961939,25,1.082781544,0.172421803,0.769990048,45.23327614,19.87919904,3.769439678,1.65659992,5,0.819109241,20,0.694492415,4,2,0.5,37,57,0.649122807,4,0.795181989,6,6,1,34,49,0.693877551,23,1.301187091,3,9,12,32,51,83,2.666666667,4.25,6.916666667,16,0.145298009,2,-1.147204607,6,-0.687569633,2,3,5,34,81,115,2.833333333,6.75,9.583333333,9,0.417238572,3,1.144053328,4,0.965959999,18,52,2,3.81384701,14.23760464,-10.42375763,-12.57624237,PHI,SF,19,42,TRUE,2,-4,1,1,10
2023,2023_14_PHI_DAL,14,FALSE,DAL,30,13,33,-20,FALSE,342,321,21,10,0.769230769,0.769230769,1,1.60832159,3,1,-2,-6,-0.461538462,26,-1.063368946,324,394,4666,4605,358.9230769,354.2307692,8,0.642728601,22,0.808946601,106,138,1620,1222,124.6153846,94,8,0.648047683,6,-1.003742985,218,256,3046,3383,234.3076923,260.2307692,12,0.414988464,27,1.452966629,-9.242980984,2.789616143,41.85623965,27.36824995,3.219710743,2.105249996,5,0.932783433,30,1.641752586,-0.235435871,0.088893764,0.450919455,7.544035208,0.034686112,0.580310401,7,0.902318536,29,1.349709988,-0.131998481,-0.00130915,41.4053202,19.82421474,3.185024631,1.524939595,5,0.814909239,27,1.076547792,1,0,0,37,58,0.637931034,6,0.675308253,3,3,1,37,52,0.711538462,28,1.510310662,1,2,3,33,53,86,2.538461538,4.076923077,6.615384615,19,-0.019423274,3,-1.21172418,5,-0.821814603,3,3,6,37,84,121,2.846153846,6.461538462,9.307692308,12,0.404727123,6,0.853895103,7,0.72680361,23,29,0,3.447885542,11.72770147,-8.279815928,-11.72018407,DAL,PHI,33,13,TRUE,3,-6,0,0,10
2023,2023_15_PHI_SEA,15,FALSE,SEA,32,17,20,-3,FALSE,359,341,18,10,0.714285714,0.714285714,3,1.301582747,2,0,-2,-8,-0.571428571,28,-1.254178883,321,297,4987,4902,356.2142857,350.1428571,9,0.642035581,22,0.600385258,178,100,1798,1322,128.4285714,94.42857143,8,0.83871416,7,-1.054641084,143,197,3189,3580,227.7857143,255.7142857,16,0.280805611,28,1.291592981,7.8884949,3.343613135,49.74473455,30.71186308,3.553195325,2.193704506,5,1.023689424,30,1.307549334,0.162424806,0.0032569,6.623062095,7.62220081,0.473075864,0.544442915,6,1.075275747,32,1.372580517,0.055366202,0.093298501,43.12167246,23.08966227,3.080119461,1.649261591,6,0.838233598,25,0.81929208,3,2,0.666666667,39,61,0.639344262,9,0.653104332,4,2,0.5,39,56,0.696428571,29,1.220430399,0,0,0,33,53,86,2.357142857,3.785714286,6.142857143,10,-0.333250401,2,-1.44183902,3,-1.089690524,2,3,5,39,87,126,2.785714286,6.214285714,9,13,0.293119103,7,0.641629207,8,0.553190492,38,31,2,2.756964523,-0.62615055,3.383115073,-6.383115073,SEA,PHI,20,17,TRUE,4,-8,2,0,10
2023,2023_16_NYG_PHI,16,TRUE,NYG,32,33,25,8,TRUE,392,366,26,11,0.733333333,0.733333333,2,1.443989745,2,1,-1,-9,-0.6,30,-1.418598731,465,294,5452,5196,363.4666667,346.4,8,0.836836848,20,0.471277028,170,108,1968,1430,131.2,95.33333333,6,1.012285532,8,-0.952891253,295,186,3484,3766,232.2666667,251.0666667,14,0.392539604,27,1.107737683,9.63065367,-3.887388043,59.37538822,26.82447504,3.958359215,1.788298336,5,1.129052726,29,1.174269658,0.064195649,0.083172922,8.869909792,9.867869691,0.591327319,0.657857979,5,1.190663735,32,1.456098502,0.189328358,-0.18585021,50.50547843,16.95660535,3.367031896,1.130440357,7,0.911142191,22,0.653902686,6,3,0.5,42,67,0.626865672,9,0.53422031,2,2,1,41,58,0.706896552,31,1.39011615,1,2,3,34,55,89,2.266666667,3.666666667,5.933333333,10,-0.457286747,2,-1.530540094,3,-1.216593896,1,6,7,40,93,133,2.666666667,6.2,8.866666667,15,0.091746342,7,0.626703677,9,0.471975471,35,39,4,2.385333177,-10.21257425,12.59790743,-4.59790743,PHI,NYG,33,25,FALSE,4,-9,2,2,11
2023,2023_17_ARI_PHI,17,TRUE,ARI,32,31,35,-4,FALSE,423,401,22,11,0.6875,0.6875,3,1.149391542,1,1,0,-9,-0.5625,26,-1.248075442,275,449,5727,5645,357.9375,352.8125,8,0.686240696,24,0.704246051,91,221,2059,1651,128.6875,103.1875,9,0.842853417,11,-0.5572056,184,228,3668,3994,229.25,249.625,16,0.30024096,28,1.134613385,10.69235351,18.41899502,70.06774174,45.24347006,4.379233859,2.827716879,6,1.207208074,30,1.42158757,-0.090961225,0.232564974,6.777801619,19.17046865,0.423612601,1.198154291,6,1.134158625,32,1.860418815,0.532685904,0.284887377,63.28994012,26.07300141,3.955621257,1.629562588,6,1.004123813,26,0.772484814,4,3,0.75,45,71,0.633802817,9,0.670754504,7,4,0.571428571,45,65,0.692307692,30,1.319296105,0,2,2,34,57,91,2.125,3.5625,5.6875,10,-0.602004951,2,-1.546187171,3,-1.282071537,1,3,4,41,96,137,2.5625,6,8.5625,16,-0.076727151,11,0.445863341,11,0.292572572,23,24,3,1.124199854,-5.80953403,6.933733885,-10.93373388,PHI,ARI,31,35,TRUE,5,-9,0,3,11
2023,2023_18_PHI_NYG,18,FALSE,NYG,32,10,27,-17,FALSE,433,428,5,11,0.647058824,0.647058824,5,0.924500327,4,1,-3,-12,-0.705882353,28,-1.464667674,299,415,6026,6060,354.4705882,356.4705882,8,0.631197002,26,0.878201765,133,109,2192,1760,128.9411765,103.5294118,8,0.887605373,10,-0.618020588,166,306,3834,4300,225.5294118,252.9411765,16,0.218237043,31,1.314524462,-18.33886751,5.830322973,51.72887423,51.07379304,3.042874954,3.004340767,7,0.972126822,30,1.446933733,0.146906388,-0.075729865,10.30355494,16.89857269,0.606091467,0.994033688,5,1.275346337,32,1.799521215,-0.533283435,0.225061637,41.42531929,34.17522034,2.436783488,2.010307079,8,0.686451812,29,0.872337171,2,1,0.5,46,73,0.630136986,9,0.637054749,6,3,0.5,48,71,0.676056338,29,1.156734528,5,5,10,39,62,101,2.294117647,3.647058824,5.941176471,11,-0.396150781,2,-1.456565551,3,-1.161089866,2,3,5,43,99,142,2.529411765,5.823529412,8.352941176,19,-0.142545436,14,0.28739511,14,0.159373384,24,41,1,-0.39413581,-8.169577254,7.775441443,-24.77544144,NYG,PHI,27,10,TRUE,6,-12,0,1,11
2023,2023_19_PHI_TB,19,FALSE,TB,12,9,32,-23,FALSE,442,460,-18,11,0.611111111,0.611111111,5,-0.087370406,0,0,0,-12,-0.666666667,12,-1.745571569,276,426,6302,6486,350.1111111,360.3333333,7,-0.190951819,12,1.432037815,42,119,2234,1879,124.1111111,104.3888889,4,0.606976892,6,-0.142130582,234,307,4068,4607,226,255.9444444,10,-0.629379328,12,1.326085996,-9.02384776,11.86014224,42.70502647,62.93393528,2.37250147,3.496329738,7,0.305887421,12,1.960643403,-0.370516068,0.011608127,4.375297847,17.23520837,0.243072103,0.957511576,2,0.832264225,12,1.987839573,-0.081462912,0.288087664,38.32972862,45.69872691,2.129429368,2.538818162,9,0.003318051,12,1.391476285,2,1,0.5,47,75,0.626666667,5,0.197858486,4,3,0.75,51,75,0.68,11,1.196092842,3,5,8,42,67,109,2.333333333,3.722222222,6.055555556,8,0.615707044,2,-1.379950106,4,-0.941145899,4,5,9,47,104,151,2.611111111,5.777777778,8.388888889,9,-0.613834423,8,-0.393297317,9,-0.495658012,16,38,1,-1.824755565,2.333890558,-4.158646124,-18.84135388,TB,PHI,32,9,TRUE,7,-12,0,1,11
2024,2024_01_GB_PHI,1,TRUE,GB,32,34,29,5,TRUE,34,29,5,1,1,1,1,1,3,1,-2,-2,-2,25,-1.024295039,410,414,410,414,410,414,4,1.341716899,30,1.395352053,144,163,144,163,144,163,10,0.542665823,25,1.002193428,266,251,266,251,266,251,6,1.269498078,26,1.02418444,4.59119434,10.76438968,4.59119434,10.76438968,4.59119434,10.76438968,12,0.609949927,29,1.136784591,-0.173315204,0.381395836,-6.585977755,8.390708403,-6.585977755,8.390708403,28,-1.094942563,29,1.41748893,0.310477003,0.064153548,11.17717209,2.373681277,11.17717209,2.373681277,2,1.310955917,22,0.466951692,7,4,0.571428571,4,7,0.571428571,16,0.023371269,6,3,0.5,3,6,0.5,10,-0.231588028,2,5,7,2,5,7,2,5,7,8,-0.357683291,16,-0.139760315,13,-0.214968208,2,5,7,2,5,7,2,5,7,13,-0.357683291,11,-0.139760315,14,-0.214968208,38,36,4,0,0,0,5,PHI,GB,34,29,FALSE,0,-2,2,2,1
2024,2024_02_ATL_PHI,2,TRUE,ATL,32,21,22,-1,FALSE,55,51,4,1,0.5,0.5,10,0,1,0,-1,-3,-1.5,27,-1.2,367,385,777,799,388.5,399.5,6,1.164150138,30,1.557918867,188,152,332,315,166,157.5,7,1.008750862,26,0.771630817,179,233,445,484,222.5,242,10,0.638472561,28,1.185674056,8.113727796,8.647228052,12.70492214,19.41161773,6.352461068,9.705808866,5,0.947980777,31,1.43910451,0.166050092,-0.015566903,-0.276074244,7.954835115,-0.138037122,3.977417558,16,0.033268253,29,1.06051259,0.05818788,0.293003269,12.98099638,11.45678262,6.49049819,5.728391308,5,1.119337759,27,1.130883253,5,2,0.4,6,12,0.5,13,-0.090825995,4,2,0.5,5,10,0.5,14,-0.101676284,1,5,6,3,10,13,1.5,5,6.5,6,-0.935179198,17,-0.063019091,11,-0.364477271,1,2,3,3,7,10,1.5,3.5,5,23,-0.9543357,24,-0.876661994,27,-1.001405097,38,31,2,1.480666535,6.065890753,-4.585224218,3.585224218,PHI,ATL,21,22,TRUE,1,-3,1,1,1
2024,2024_03_PHI_NO,3,FALSE,NO,32,15,12,3,TRUE,70,63,7,2,0.666666667,0.666666667,6,0.577350269,2,1,-1,-4,-1.333333333,29,-1.357102287,462,219,1239,1018,413,339.3333333,2,1.92337746,22,0.412962281,174,89,506,404,168.6666667,134.6666667,3,1.418471924,24,0.501503163,288,130,733,614,244.3333333,204.6666667,5,1.127708931,18,0.085479519,2.106559463,-11.13570312,14.8114816,8.275914609,4.937160533,2.758638203,9,0.807116332,24,0.591788557,0.275197243,-0.404146648,6.879054064,-3.765417683,2.293018021,-1.255139228,8,0.797439487,13,-0.204177833,-0.12020402,0.021649988,7.932427534,12.04133229,2.644142511,4.01377743,11,0.573707209,27,0.801763214,4,2,0.5,8,16,0.5,23,-0.471210947,4,1,0.25,6,14,0.428571429,11,-0.745107533,4,7,11,7,17,24,2.333333333,5.666666667,8,13,-0.299517493,16,0.086737087,18,-0.045813755,1,4,5,4,11,15,1.333333333,3.666666667,5,28,-1.206003852,27,-1.093259598,30,-1.21924926,26,42,2,11.35367154,16.88109308,-5.52742154,8.52742154,NO,PHI,12,15,FALSE,1,-4,2,0,2
2024,2024_04_PHI_TB,4,FALSE,TB,32,16,33,-17,FALSE,86,96,-10,2,0.5,0.5,10,0,1,1,0,-4,-1,27,-1.268882537,227,445,1466,1463,366.5,365.75,7,0.877172761,29,1.081116356,113,111,619,515,154.75,128.75,4,1.137338896,21,0.356985811,114,334,847,948,211.75,237,14,0.230095706,27,0.878489292,-3.621269555,11.03364081,11.19021204,19.30955542,2.797553011,4.827388856,8,0.556861205,25,0.972123299,0.34855472,0.067220607,13.85014847,-2.084902517,3.462537118,-0.521225629,3,1.149522632,17,0.028840957,-0.294232332,0.190880115,-2.659936427,21.39445794,-0.664984107,5.348614485,19,0.055278488,28,1.148187886,3,2,0.666666667,10,19,0.526315789,24,-0.440564353,6,4,0.666666667,10,20,0.5,11,-0.610670031,6,6,12,13,23,36,3.25,5.75,9,22,0.691564075,19,0.193161086,21,0.379012194,2,2,4,6,13,19,1.5,3.25,4.75,29,-1.270639658,30,-1.322830292,30,-1.388230942,20,36,2,8.373498734,11.93493521,-3.561436479,-13.43856352,TB,PHI,33,16,TRUE,2,-4,1,1,2
2024,2024_06_CLE_PHI,6,TRUE,CLE,28,20,16,4,TRUE,106,112,-6,3,0.6,0.6,11,0.579040903,0,0,0,-4,-0.8,23,-0.9543769,372,244,1838,1707,367.6,341.4,9,0.650620069,17,0.209172065,116,100,735,615,147,123,6,0.861416128,14,0.016030131,256,144,1103,1092,220.6,218.4,12,0.247810401,18,0.223789518,6.273274067,-1.08522231,17.46348611,18.22433311,3.492697222,3.644866623,9,0.546081209,22,0.731042843,-0.024178983,-0.104048295,12.97970508,-4.686109899,2.595941016,-0.93722198,5,1.029653832,12,-0.242753816,0.274758364,0.054142324,4.483781029,22.91044301,0.896756206,4.582088603,11,0.19145066,23,0.992236272,3,2,0.666666667,12,22,0.545454545,18,-0.473774514,2,0,0,10,22,0.454545455,2,-1.276277294,1,2,3,14,25,39,2.8,5,7.8,19,0.395196504,13,-0.191081958,14,0.002437508,5,8,13,11,21,32,2.2,4.2,6.4,22,-0.430624559,21,-0.815256307,21,-0.718190671,36,26,2,2.459958571,-12.27805239,14.73801096,-10.73801096,PHI,CLE,20,16,FALSE,2,-4,0,2,3
2024,2024_07_PHI_NYG,7,FALSE,NYG,30,28,3,25,TRUE,134,115,19,4,0.666666667,0.666666667,10,0.729664935,0,0,0,-4,-0.666666667,25,-0.83045822,339,119,2177,1826,362.8333333,304.3333333,9,0.632187014,8,-0.790207625,269,76,1004,691,167.3333333,115.1666667,2,1.580467617,13,-0.300332992,70,43,1173,1135,195.5,189.1666667,20,-0.390228178,9,-0.631987875,9.37854534,-23.31765268,26.84203145,-5.093319571,4.473671908,-0.848886595,7,0.717986899,18,0.075612068,0.291713024,-0.042862267,26.10679115,-5.4576307,4.351131858,-0.909605117,2,1.732986948,14,-0.074201731,-0.187427036,-0.609354916,0.735240304,0.364311129,0.122540051,0.060718522,16,0.100611181,19,0.130574684,4,4,1,16,26,0.615384615,12,0.27066759,1,0,0,10,23,0.434782609,1,-1.783837136,5,7,12,19,32,51,3.166666667,5.333333333,8.5,26,0.881948848,15,-0.067381174,19,0.242146089,8,11,19,19,32,51,3.166666667,5.333333333,8.5,4,0.845166082,16,-0.032854142,11,0.292662575,45,20,4,3.311322009,-6.278105127,9.589427136,15.41057286,NYG,PHI,3,28,FALSE,2,-4,3,1,4
2024,2024_08_PHI_CIN,8,FALSE,CIN,32,37,17,20,TRUE,171,132,39,5,0.714285714,0.714285714,8,0.941101672,0,2,2,-2,-0.285714286,20,-0.359120111,397,280,2574,2106,367.7142857,300.8571429,8,0.765683756,7,-0.986654668,161,58,1165,749,166.4285714,107,2,1.613580227,8,-0.709227404,236,222,1409,1357,201.2857143,193.8571429,20,-0.413435372,10,-0.606479306,19.93834437,-0.053138494,46.78037582,-5.146458064,6.682910831,-0.735208295,5,1.058226019,16,-0.017755612,0.141891897,-0.122943651,31.64057514,-7.916503716,4.520082163,-1.130929102,2,2.032666862,14,-0.21159095,0.720228018,0.063308803,15.13980067,2.770045652,2.162828667,0.395720807,12,0.419743143,16,0.090686497,6,4,0.666666667,20,32,0.625,11,0.347764257,3,2,0.666666667,12,26,0.461538462,4,-1.488827087,0,1,1,19,33,52,2.714285714,4.714285714,7.428571429,23,0.391079681,12,-0.404233772,14,-0.166990872,1,3,4,20,35,55,2.857142857,5,7.857142857,7,0.583950428,20,-0.25570274,18,0.038010157,39,20,4,5.063001843,-3.475675859,8.538677702,11.4613223,CIN,PHI,17,37,FALSE,2,-2,3,1,5
2024,2024_09_JAX_PHI,9,TRUE,JAX,30,28,23,5,TRUE,199,155,44,6,0.75,0.75,5,1.127976098,2,2,0,-2,-0.25,16,-0.27370612,447,219,3021,2325,377.625,290.625,5,1.124892115,3,-1.346437726,237,60,1402,809,175.25,101.125,2,2.048703405,4,-1.139417551,210,159,1619,1516,202.375,189.5,19,-0.370788734,7,-0.777815162,1.380978788,-9.287784187,48.1613546,-14.43424225,6.020169325,-1.804280281,5,0.996172352,12,-0.271569246,-0.058389857,-0.027917562,28.83786203,-8.419019835,3.604732754,-1.052377479,2,1.772885517,12,-0.252342467,0.149417568,-0.251007659,19.32349257,-6.015222416,2.415436572,-0.751902802,10,0.493206973,11,-0.206928027,5,4,0.8,24,37,0.648648649,8,0.569346023,3,2,0.666666667,14,29,0.482758621,4,-1.388497381,3,3,6,22,36,58,2.75,4.5,7.25,21,0.336137771,10,-0.541455725,11,-0.269244911,2,3,5,22,38,60,2.75,4.75,7.5,11,0.406171757,20,-0.476950949,17,-0.161563349,48,28,5,3.862070981,-7.991113214,11.8531842,-6.853184195,PHI,JAX,28,23,FALSE,2,-2,3,2,6
